D_T,DateTime,Date,null2,Time,Prev,Curr,null3,duration,btc,eth,ch4,,,,
2021-01-06_18.11.59,2021-01-06 18:11:59,2021-01-06,18.11.59,18:11:59,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.12.16,2021-01-06 18:12:16,2021-01-06,18.12.16,18:12:16,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.12.33,2021-01-06 18:12:33,2021-01-06,18.12.33,18:12:33,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.12.50,2021-01-06 18:12:50,2021-01-06,18.12.50,18:12:50,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.13.07,2021-01-06 18:13:07,2021-01-06,18.13.07,18:13:07,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.13.24,2021-01-06 18:13:24,2021-01-06,18.13.24,18:13:24,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.13.41,2021-01-06 18:13:41,2021-01-06,18.13.41,18:13:41,0,0,1,0,25925,884.19,0,,,,
2021-01-06_18.13.58,2021-01-06 18:13:58,2021-01-06,18.13.58,18:13:58,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.14.16,2021-01-06 18:14:16,2021-01-06,18.14.16,18:14:16,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.14.41,2021-01-06 18:14:41,2021-01-06,18.14.41,18:14:41,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.15.00,2021-01-06 18:15:00,2021-01-06,18.15.00,18:15:00,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.15.16,2021-01-06 18:15:16,2021-01-06,18.15.16,18:15:16,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.15.35,2021-01-06 18:15:35,2021-01-06,18.15.35,18:15:35,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.15.52,2021-01-06 18:15:52,2021-01-06,18.15.52,18:15:52,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.16.09,2021-01-06 18:16:09,2021-01-06,18.16.09,18:16:09,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.16.32,2021-01-06 18:16:32,2021-01-06,18.16.32,18:16:32,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.16.49,2021-01-06 18:16:49,2021-01-06,18.16.49,18:16:49,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.17.07,2021-01-06 18:17:07,2021-01-06,18.17.07,18:17:07,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.17.24,2021-01-06 18:17:24,2021-01-06,18.17.24,18:17:24,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.17.43,2021-01-06 18:17:43,2021-01-06,18.17.43,18:17:43,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.18.00,2021-01-06 18:18:00,2021-01-06,18.18.00,18:18:00,0,0,1,0,25925,886.68,0,,,,
2021-01-06_18.18.17,2021-01-06 18:18:17,2021-01-06,18.18.17,18:18:17,0,0,1,0,25925,883.86,0,,,,
2021-01-06_18.18.34,2021-01-06 18:18:34,2021-01-06,18.18.34,18:18:34,0,0,1,0,25925,883.86,0,,,,
2021-01-06_18.18.52,2021-01-06 18:18:52,2021-01-06,18.18.52,18:18:52,0,0,1,0,25925,883.86,0,,,,
2021-01-06_18.19.10,2021-01-06 18:19:10,2021-01-06,18.19.10,18:19:10,0,0,1,0,25925,883.86,0,,,,
2021-01-06_18.19.26,2021-01-06 18:19:26,2021-01-06,18.19.26,18:19:26,0,0,1,0,25925,883.86,0,,,,
2021-01-06_18.19.43,2021-01-06 18:19:43,2021-01-06,18.19.43,18:19:43,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.20.01,2021-01-06 18:20:01,2021-01-06,18.20.01,18:20:01,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.20.25,2021-01-06 18:20:25,2021-01-06,18.20.25,18:20:25,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.20.46,2021-01-06 18:20:46,2021-01-06,18.20.46,18:20:46,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.21.04,2021-01-06 18:21:04,2021-01-06,18.21.04,18:21:04,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.21.24,2021-01-06 18:21:24,2021-01-06,18.21.24,18:21:24,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.21.41,2021-01-06 18:21:41,2021-01-06,18.21.41,18:21:41,0,0,1,0,25855,883.86,0,,,,
2021-01-06_18.21.59,2021-01-06 18:21:59,2021-01-06,18.21.59,18:21:59,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.22.16,2021-01-06 18:22:16,2021-01-06,18.22.16,18:22:16,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.22.33,2021-01-06 18:22:33,2021-01-06,18.22.33,18:22:33,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.22.51,2021-01-06 18:22:51,2021-01-06,18.22.51,18:22:51,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.23.09,2021-01-06 18:23:09,2021-01-06,18.23.09,18:23:09,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.23.26,2021-01-06 18:23:26,2021-01-06,18.23.26,18:23:26,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.23.43,2021-01-06 18:23:43,2021-01-06,18.23.43,18:23:43,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.24.00,2021-01-06 18:24:00,2021-01-06,18.24.00,18:24:00,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.24.24,2021-01-06 18:24:24,2021-01-06,18.24.24,18:24:24,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.24.43,2021-01-06 18:24:43,2021-01-06,18.24.43,18:24:43,0,0,1,0,25855,880.17,0,,,,
2021-01-06_18.25.01,2021-01-06 18:25:01,2021-01-06,18.25.01,18:25:01,0,0,1,0,25750,880.17,0,,,,
2021-01-06_18.25.21,2021-01-06 18:25:21,2021-01-06,18.25.21,18:25:21,0,0,1,0,25750,878.04,0,,,,
2021-01-06_18.25.41,2021-01-06 18:25:41,2021-01-06,18.25.41,18:25:41,0,0,1,0,25750,878.04,0,,,,
2021-01-06_18.26.01,2021-01-06 18:26:01,2021-01-06,18.26.01,18:26:01,0,0,1,0,25750,878.04,0,,,,
2021-01-06_18.26.20,2021-01-06 18:26:20,2021-01-06,18.26.20,18:26:20,0,0,1,0,25750,878.04,0,,,,
2021-01-06_18.26.39,2021-01-06 18:26:39,2021-01-06,18.26.39,18:26:39,0,0,1,0,25750,878.04,0,,,,
2021-01-06_18.26.55,2021-01-06 18:26:55,2021-01-06,18.26.55,18:26:55,0,0,1,0,25825,878.04,0,,,,
2021-01-06_18.27.16,2021-01-06 18:27:16,2021-01-06,18.27.16,18:27:16,0,0,1,0,25825,878.04,0,,,,
2021-01-06_18.27.33,2021-01-06 18:27:33,2021-01-06,18.27.33,18:27:33,0,0,1,0,25825,878.04,0,,,,
2021-01-06_18.28.00,2021-01-06 18:28:00,2021-01-06,18.28.00,18:28:00,0,0,1,0,25825,880.45,0,,,,
2021-01-06_18.28.18,2021-01-06 18:28:18,2021-01-06,18.28.18,18:28:18,0,0,1,0,25825,880.45,0,,,,
2021-01-06_18.28.35,2021-01-06 18:28:35,2021-01-06,18.28.35,18:28:35,0,0,1,0,25825,880.45,0,,,,
2021-01-06_18.28.54,2021-01-06 18:28:54,2021-01-06,18.28.54,18:28:54,0,0,1,0,25825,880.45,0,,,,
2021-01-06_18.29.12,2021-01-06 18:29:12,2021-01-06,18.29.12,18:29:12,0,0,1,0,25839,880.45,0,,,,
2021-01-06_18.29.29,2021-01-06 18:29:29,2021-01-06,18.29.29,18:29:29,0,0,1,0,25839,880.45,0,,,,
2021-01-06_18.29.51,2021-01-06 18:29:51,2021-01-06,18.29.51,18:29:51,0,0,1,0,25839,880.45,0,,,,
2021-01-06_18.30.10,2021-01-06 18:30:10,2021-01-06,18.30.10,18:30:10,0,0,1,0,25839,880.45,0,,,,
2021-01-06_18.30.29,2021-01-06 18:30:29,2021-01-06,18.30.29,18:30:29,0,0,1,0,25839,880.45,0,,,,
2021-01-06_18.30.48,2021-01-06 18:30:48,2021-01-06,18.30.48,18:30:48,0,0,1,0,25839,880.45,0,,,,
2021-01-06_18.31.08,2021-01-06 18:31:08,2021-01-06,18.31.08,18:31:08,0,0,1,0,25839,880.24,0,,,,
2021-01-06_18.31.26,2021-01-06 18:31:26,2021-01-06,18.31.26,18:31:26,0,0,1,0,25839,880.24,0,,,,
2021-01-06_18.31.43,2021-01-06 18:31:43,2021-01-06,18.31.43,18:31:43,0,0,1,0,25839,880.24,0,,,,
2021-01-06_18.32.01,2021-01-06 18:32:01,2021-01-06,18.32.01,18:32:01,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.32.18,2021-01-06 18:32:18,2021-01-06,18.32.18,18:32:18,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.32.35,2021-01-06 18:32:35,2021-01-06,18.32.35,18:32:35,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.32.53,2021-01-06 18:32:53,2021-01-06,18.32.53,18:32:53,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.33.12,2021-01-06 18:33:12,2021-01-06,18.33.12,18:33:12,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.33.29,2021-01-06 18:33:29,2021-01-06,18.33.29,18:33:29,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.33.48,2021-01-06 18:33:48,2021-01-06,18.33.48,18:33:48,0,0,1,0,25810,880.24,0,,,,
2021-01-06_18.34.05,2021-01-06 18:34:05,2021-01-06,18.34.05,18:34:05,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.34.23,2021-01-06 18:34:23,2021-01-06,18.34.23,18:34:23,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.34.41,2021-01-06 18:34:41,2021-01-06,18.34.41,18:34:41,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.35.00,2021-01-06 18:35:00,2021-01-06,18.35.00,18:35:00,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.35.17,2021-01-06 18:35:17,2021-01-06,18.35.17,18:35:17,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.35.35,2021-01-06 18:35:35,2021-01-06,18.35.35,18:35:35,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.35.52,2021-01-06 18:35:52,2021-01-06,18.35.52,18:35:52,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.36.10,2021-01-06 18:36:10,2021-01-06,18.36.10,18:36:10,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.36.28,2021-01-06 18:36:28,2021-01-06,18.36.28,18:36:28,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.36.45,2021-01-06 18:36:45,2021-01-06,18.36.45,18:36:45,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.37.03,2021-01-06 18:37:03,2021-01-06,18.37.03,18:37:03,0,0,1,0,25810,876.69,0,,,,
2021-01-06_18.37.21,2021-01-06 18:37:21,2021-01-06,18.37.21,18:37:21,0,0,1,0,25836,876.69,0,,,,
2021-01-06_18.37.39,2021-01-06 18:37:39,2021-01-06,18.37.39,18:37:39,0,0,1,0,25836,876.69,0,,,,
2021-01-06_18.37.59,2021-01-06 18:37:59,2021-01-06,18.37.59,18:37:59,0,0,1,0,25836,876.69,0,,,,
2021-01-06_18.38.18,2021-01-06 18:38:18,2021-01-06,18.38.18,18:38:18,0,0,1,0,25836,876.69,0,,,,
2021-01-06_18.38.44,2021-01-06 18:38:44,2021-01-06,18.38.44,18:38:44,0,0,1,0,25836,876.69,0,,,,
2021-01-06_18.39.03,2021-01-06 18:39:03,2021-01-06,18.39.03,18:39:03,0,0,1,0,25836,876.69,0,,,,
2021-01-06_18.39.21,2021-01-06 18:39:21,2021-01-06,18.39.21,18:39:21,0,0,1,0,25836,878.18,0,,,,
2021-01-06_18.39.39,2021-01-06 18:39:39,2021-01-06,18.39.39,18:39:39,0,0,1,0,25836,878.18,0,,,,
2021-01-06_18.39.56,2021-01-06 18:39:56,2021-01-06,18.39.56,18:39:56,0,0,1,0,25836,878.18,0,,,,
2021-01-06_18.40.15,2021-01-06 18:40:15,2021-01-06,18.40.15,18:40:15,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.40.33,2021-01-06 18:40:33,2021-01-06,18.40.33,18:40:33,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.40.50,2021-01-06 18:40:50,2021-01-06,18.40.50,18:40:50,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.41.08,2021-01-06 18:41:08,2021-01-06,18.41.08,18:41:08,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.41.25,2021-01-06 18:41:25,2021-01-06,18.41.25,18:41:25,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.41.43,2021-01-06 18:41:43,2021-01-06,18.41.43,18:41:43,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.42.00,2021-01-06 18:42:00,2021-01-06,18.42.00,18:42:00,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.42.19,2021-01-06 18:42:19,2021-01-06,18.42.19,18:42:19,0,0,1,0,25858,878.18,0,,,,
2021-01-06_18.42.36,2021-01-06 18:42:36,2021-01-06,18.42.36,18:42:36,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.42.56,2021-01-06 18:42:56,2021-01-06,18.42.56,18:42:56,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.43.13,2021-01-06 18:43:13,2021-01-06,18.43.13,18:43:13,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.43.32,2021-01-06 18:43:32,2021-01-06,18.43.32,18:43:32,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.43.49,2021-01-06 18:43:49,2021-01-06,18.43.49,18:43:49,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.44.07,2021-01-06 18:44:07,2021-01-06,18.44.07,18:44:07,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.44.24,2021-01-06 18:44:24,2021-01-06,18.44.24,18:44:24,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.44.41,2021-01-06 18:44:41,2021-01-06,18.44.41,18:44:41,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.44.59,2021-01-06 18:44:59,2021-01-06,18.44.59,18:44:59,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.45.17,2021-01-06 18:45:17,2021-01-06,18.45.17,18:45:17,0,0,1,0,25858,880.6,0,,,,
2021-01-06_18.45.34,2021-01-06 18:45:34,2021-01-06,18.45.34,18:45:34,0,0,1,0,25895,880.6,0,,,,
2021-01-06_18.45.52,2021-01-06 18:45:52,2021-01-06,18.45.52,18:45:52,0,0,1,0,25895,880.6,0,,,,
2021-01-06_18.46.09,2021-01-06 18:46:09,2021-01-06,18.46.09,18:46:09,0,0,1,0,25895,880.6,0,,,,
2021-01-06_18.46.26,2021-01-06 18:46:26,2021-01-06,18.46.26,18:46:26,0,0,1,0,25895,880.6,0,,,,
2021-01-06_18.46.44,2021-01-06 18:46:44,2021-01-06,18.46.44,18:46:44,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.47.01,2021-01-06 18:47:01,2021-01-06,18.47.01,18:47:01,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.47.18,2021-01-06 18:47:18,2021-01-06,18.47.18,18:47:18,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.47.35,2021-01-06 18:47:35,2021-01-06,18.47.35,18:47:35,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.47.54,2021-01-06 18:47:54,2021-01-06,18.47.54,18:47:54,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.48.11,2021-01-06 18:48:11,2021-01-06,18.48.11,18:48:11,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.48.28,2021-01-06 18:48:28,2021-01-06,18.48.28,18:48:28,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.48.45,2021-01-06 18:48:45,2021-01-06,18.48.45,18:48:45,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.49.02,2021-01-06 18:49:02,2021-01-06,18.49.02,18:49:02,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.49.19,2021-01-06 18:49:19,2021-01-06,18.49.19,18:49:19,0,0,1,0,25895,877.99,0,,,,
2021-01-06_18.49.36,2021-01-06 18:49:36,2021-01-06,18.49.36,18:49:36,0,0,1,0,25912,877.99,0,,,,
2021-01-06_18.49.54,2021-01-06 18:49:54,2021-01-06,18.49.54,18:49:54,0,0,1,0,25912,877.99,0,,,,
2021-01-06_18.50.12,2021-01-06 18:50:12,2021-01-06,18.50.12,18:50:12,0,0,1,0,25912,877.99,"000",,,,
2021-01-06_18.50.29,2021-01-06 18:50:29,2021-01-06,18.50.29,18:50:29,0,0,1,0,25912,877.99,0,,,,
2021-01-06_18.50.46,2021-01-06 18:50:46,2021-01-06,18.50.46,18:50:46,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.51.03,2021-01-06 18:51:03,2021-01-06,18.51.03,18:51:03,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.51.21,2021-01-06 18:51:21,2021-01-06,18.51.21,18:51:21,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.51.38,2021-01-06 18:51:38,2021-01-06,18.51.38,18:51:38,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.51.56,2021-01-06 18:51:56,2021-01-06,18.51.56,18:51:56,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.52.13,2021-01-06 18:52:13,2021-01-06,18.52.13,18:52:13,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.52.33,2021-01-06 18:52:33,2021-01-06,18.52.33,18:52:33,0,0,1,0,25912,878.39,0,,,,
2021-01-06_18.52.50,2021-01-06 18:52:50,2021-01-06,18.52.50,18:52:50,0,0,1,0,25910,878.39,0,,,,
2021-01-06_18.53.08,2021-01-06 18:53:08,2021-01-06,18.53.08,18:53:08,0,0,1,0,25910,878.39,0,,,,
2021-01-06_18.53.25,2021-01-06 18:53:25,2021-01-06,18.53.25,18:53:25,0,0,1,0,25910,878.39,0,,,,
2021-01-06_18.53.42,2021-01-06 18:53:42,2021-01-06,18.53.42,18:53:42,0,0,1,0,25910,878.39,0,,,,
2021-01-06_18.54.04,2021-01-06 18:54:04,2021-01-06,18.54.04,18:54:04,0,0,1,0,25910,878.55,0,,,,
2021-01-06_18.54.22,2021-01-06 18:54:22,2021-01-06,18.54.22,18:54:22,0,0,1,0,25910,878.55,0,,,,
2021-01-06_18.54.39,2021-01-06 18:54:39,2021-01-06,18.54.39,18:54:39,0,0,1,0,25910,878.55,0,,,,
2021-01-06_18.54.58,2021-01-06 18:54:58,2021-01-06,18.54.58,18:54:58,0,0,1,0,25910,878.55,0,,,,
2021-01-06_18.55.15,2021-01-06 18:55:15,2021-01-06,18.55.15,18:55:15,0,0,1,0,25910,878.55,0,,,,
2021-01-06_18.55.33,2021-01-06 18:55:33,2021-01-06,18.55.33,18:55:33,0,0,1,0,25910,878.55,0,,,,
2021-01-06_18.55.50,2021-01-06 18:55:50,2021-01-06,18.55.50,18:55:50,0,0,1,0,25880,878.55,0,,,,
2021-01-06_18.56.07,2021-01-06 18:56:07,2021-01-06,18.56.07,18:56:07,0,0,1,0,25880,878.55,0,,,,
2021-01-06_18.56.24,2021-01-06 18:56:24,2021-01-06,18.56.24,18:56:24,0,0,1,0,25880,878.55,0,,,,
2021-01-06_18.56.42,2021-01-06 18:56:42,2021-01-06,18.56.42,18:56:42,0,0,1,0,25880,878.55,0,,,,
2021-01-06_18.56.59,2021-01-06 18:56:59,2021-01-06,18.56.59,18:56:59,0,0,1,0,25880,878.55,0,,,,
2021-01-06_18.57.17,2021-01-06 18:57:17,2021-01-06,18.57.17,18:57:17,0,0,1,0,25880,878.55,0,,,,
2021-01-06_18.57.34,2021-01-06 18:57:34,2021-01-06,18.57.34,18:57:34,0,0,1,0,25880,877.81,"000",,,,
2021-01-06_18.57.51,2021-01-06 18:57:51,2021-01-06,18.57.51,18:57:51,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.58.08,2021-01-06 18:58:08,2021-01-06,18.58.08,18:58:08,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.58.26,2021-01-06 18:58:26,2021-01-06,18.58.26,18:58:26,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.58.44,2021-01-06 18:58:44,2021-01-06,18.58.44,18:58:44,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.59.02,2021-01-06 18:59:02,2021-01-06,18.59.02,18:59:02,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.59.19,2021-01-06 18:59:19,2021-01-06,18.59.19,18:59:19,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.59.38,2021-01-06 18:59:38,2021-01-06,18.59.38,18:59:38,0,0,1,0,25880,877.81,0,,,,
2021-01-06_18.59.56,2021-01-06 18:59:56,2021-01-06,18.59.56,18:59:56,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.00.14,2021-01-06 19:00:14,2021-01-06,19.00.14,19:00:14,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.00.33,2021-01-06 19:00:33,2021-01-06,19.00.33,19:00:33,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.00.57,2021-01-06 19:00:57,2021-01-06,19.00.57,19:00:57,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.01.14,2021-01-06 19:01:14,2021-01-06,19.01.14,19:01:14,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.01.31,2021-01-06 19:01:31,2021-01-06,19.01.31,19:01:31,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.01.49,2021-01-06 19:01:49,2021-01-06,19.01.49,19:01:49,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.02.07,2021-01-06 19:02:07,2021-01-06,19.02.07,19:02:07,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.02.25,2021-01-06 19:02:25,2021-01-06,19.02.25,19:02:25,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.02.42,2021-01-06 19:02:42,2021-01-06,19.02.42,19:02:42,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.03.00,2021-01-06 19:03:00,2021-01-06,19.03.00,19:03:00,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.03.17,2021-01-06 19:03:17,2021-01-06,19.03.17,19:03:17,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.03.35,2021-01-06 19:03:35,2021-01-06,19.03.35,19:03:35,0,0,1,0,25862,876.44,0,,,,
2021-01-06_19.03.55,2021-01-06 19:03:55,2021-01-06,19.03.55,19:03:55,0,0,1,0,25901,876.44,0,,,,
2021-01-06_19.04.12,2021-01-06 19:04:12,2021-01-06,19.04.12,19:04:12,0,0,1,0,25901,876.44,0,,,,
2021-01-06_19.04.31,2021-01-06 19:04:31,2021-01-06,19.04.31,19:04:31,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.04.47,2021-01-06 19:04:47,2021-01-06,19.04.47,19:04:47,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.05.05,2021-01-06 19:05:05,2021-01-06,19.05.05,19:05:05,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.05.23,2021-01-06 19:05:23,2021-01-06,19.05.23,19:05:23,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.05.41,2021-01-06 19:05:41,2021-01-06,19.05.41,19:05:41,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.05.59,2021-01-06 19:05:59,2021-01-06,19.05.59,19:05:59,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.06.17,2021-01-06 19:06:17,2021-01-06,19.06.17,19:06:17,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.06.34,2021-01-06 19:06:34,2021-01-06,19.06.34,19:06:34,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.06.51,2021-01-06 19:06:51,2021-01-06,19.06.51,19:06:51,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.07.08,2021-01-06 19:07:08,2021-01-06,19.07.08,19:07:08,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.07.26,2021-01-06 19:07:26,2021-01-06,19.07.26,19:07:26,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.07.43,2021-01-06 19:07:43,2021-01-06,19.07.43,19:07:43,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.08.01,2021-01-06 19:08:01,2021-01-06,19.08.01,19:08:01,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.08.18,2021-01-06 19:08:18,2021-01-06,19.08.18,19:08:18,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.08.35,2021-01-06 19:08:35,2021-01-06,19.08.35,19:08:35,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.08.54,2021-01-06 19:08:54,2021-01-06,19.08.54,19:08:54,0,0,1,0,25901,877.04,0,,,,
2021-01-06_19.09.14,2021-01-06 19:09:14,2021-01-06,19.09.14,19:09:14,0,0,1,0,26093,877.04,0,,,,
2021-01-06_19.09.31,2021-01-06 19:09:31,2021-01-06,19.09.31,19:09:31,0,0,1,0,26093,877.04,0,,,,
2021-01-06_19.09.49,2021-01-06 19:09:49,2021-01-06,19.09.49,19:09:49,0,0,1,0,26093,877.04,0,,,,
2021-01-06_19.10.14,2021-01-06 19:10:14,2021-01-06,19.10.14,19:10:14,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.10.30,2021-01-06 19:10:30,2021-01-06,19.10.30,19:10:30,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.10.48,2021-01-06 19:10:48,2021-01-06,19.10.48,19:10:48,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.11.05,2021-01-06 19:11:05,2021-01-06,19.11.05,19:11:05,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.11.23,2021-01-06 19:11:23,2021-01-06,19.11.23,19:11:23,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.11.42,2021-01-06 19:11:42,2021-01-06,19.11.42,19:11:42,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.11.59,2021-01-06 19:11:59,2021-01-06,19.11.59,19:11:59,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.12.18,2021-01-06 19:12:18,2021-01-06,19.12.18,19:12:18,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.12.35,2021-01-06 19:12:35,2021-01-06,19.12.35,19:12:35,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.12.52,2021-01-06 19:12:52,2021-01-06,19.12.52,19:12:52,0,0,1,0,26093,884.47,0,,,,
2021-01-06_19.13.09,2021-01-06 19:13:09,2021-01-06,19.13.09,19:13:09,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.13.27,2021-01-06 19:13:27,2021-01-06,19.13.27,19:13:27,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.13.45,2021-01-06 19:13:45,2021-01-06,19.13.45,19:13:45,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.14.02,2021-01-06 19:14:02,2021-01-06,19.14.02,19:14:02,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.14.19,2021-01-06 19:14:19,2021-01-06,19.14.19,19:14:19,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.14.39,2021-01-06 19:14:39,2021-01-06,19.14.39,19:14:39,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.14.57,2021-01-06 19:14:57,2021-01-06,19.14.57,19:14:57,0,0,1,0,26163,886.69,0,,,,
2021-01-06_19.15.14,2021-01-06 19:15:14,2021-01-06,19.15.14,19:15:14,0,0,1,0,26163,886.69,0,,,,
